result,odds_home,odds_draw,odds_away,home_wins,home_draws,home_losses,home_goals,home_opposition_goals,home_shots,home_shots_on_target,home_opposition_shots,home_opposition_shots_on_target,away_wins,away_draws,away_losses,away_goals,away_opposition_goals,away_shots,away_shots_on_target,away_opposition_shots,away_opposition_shots_on_target
1,2.5,2.75,2.9,1,3,6,7,15,69,31,91,39,2,1,7,9,15,80,35,111,48
1,1.8,3.2,4.2,3,3,4,12,13,97,41,94,33,3,3,4,9,11,112,55,99,44
2,1.95,2.75,4.2,5,3,2,15,11,94,41,109,51,4,3,3,14,14,91,43,87,45
1,2.5,2.7,3.0,1,4,5,9,14,85,34,95,46,5,2,3,15,12,87,32,93,47
1,1.33,4.33,10.0,9,1,0,26,8,143,61,79,32,5,4,1,10,5,87,36,71,25
1,3.25,2.8,2.25,2,1,7,9,14,86,35,94,40,6,2,2,18,9,97,45,106,45
2,1.83,3.0,4.33,3,3,4,10,14,91,42,82,34,2,5,3,12,15,114,52,91,37
2,1.44,3.6,7.0,6,1,3,19,11,96,47,105,44,2,4,4,7,11,83,38,102,42
0,1.8,3.0,4.33,2,1,7,9,15,79,35,109,50,3,1,6,11,14,87,36,91,41
1,6.0,3.6,1.57,3,3,4,8,10,109,53,91,41,9,1,0,24,7,142,56,71,29
0,2.1,2.9,3.4,1,4,5,14,21,87,39,110,58,2,3,5,7,12,68,32,82,34
1,1.72,3.0,5.0,4,3,3,14,14,89,40,96,48,2,4,4,12,14,90,37,87,45
1,2.1,2.8,3.5,5,2,3,15,13,86,31,95,45,5,3,2,16,11,104,46,101,47
2,2.62,2.87,2.6,4,1,5,11,14,76,38,99,46,4,3,3,14,11,119,44,100,44
1,2.2,2.87,3.6,4,4,2,9,6,78,34,78,25,5,0,5,13,15,100,44,90,37
2,2.0,2.87,4.33,4,3,3,11,10,98,39,92,30,4,3,3,15,13,77,41,101,47
1,1.16,6.5,15.0,9,0,1,23,7,137,58,67,26,4,0,6,11,17,79,37,104,49
0,1.8,3.2,4.75,4,0,6,13,17,94,43,86,40,3,2,5,11,16,89,40,77,33
0,2.5,2.87,2.75,3,4,3,13,15,109,48,89,40,4,2,4,12,13,100,38,87,30
0,1.72,3.2,4.5,5,3,2,18,10,79,44,100,42,4,3,3,9,8,102,51,91,46
1,2.5,2.75,2.87,3,4,3,8,10,82,42,97,40,4,4,2,8,6,71,32,76,26
0,2.3,2.87,3.0,2,3,5,7,12,72,34,87,36,5,2,3,16,12,87,30,97,45
0,2.2,2.87,3.2,3,1,6,10,13,90,37,98,44,5,2,3,14,13,89,40,94,44
1,1.61,3.2,5.5,5,2,3,15,13,107,46,99,46,1,5,4,14,19,90,40,102,54
1,2.2,2.87,3.6,4,3,3,13,11,121,43,110,46,5,1,4,17,12,94,48,103,46
2,2.5,2.8,3.1,2,3,5,10,13,88,38,87,42,2,2,6,8,13,78,34,107,48
1,1.61,3.4,5.0,5,3,2,17,9,74,41,95,40,2,3,5,8,13,78,39,89,38
0,1.83,2.8,4.75,3,1,6,11,12,82,37,107,47,4,3,3,9,9,79,41,92,40
1,1.5,3.5,6.5,4,4,2,8,7,71,32,75,28,2,2,6,9,16,92,39,91,45
2,1.95,2.75,4.2,3,3,4,12,14,89,32,76,26,4,1,5,12,15,96,40,82,40
0,1.85,2.9,4.2,4,3,3,8,7,96,48,91,45,2,5,3,11,14,97,43,92,41
2,9.0,4.0,1.3,1,4,5,14,21,91,42,105,56,9,0,1,23,7,134,59,64,23
0,2.55,2.75,2.8,5,2,3,13,12,91,40,94,45,5,3,2,14,10,116,42,100,40
1,1.7,3.2,4.75,4,3,3,17,14,88,34,103,48,3,2,5,10,12,89,38,97,43
1,2.05,2.8,4.2,3,3,4,11,13,94,41,82,32,5,2,3,17,14,107,47,99,48
1,1.4,4.0,9.0,4,1,5,14,13,98,49,106,49,4,0,6,10,16,79,36,101,46
1,2.0,2.75,4.0,5,1,4,14,12,91,40,81,38,4,3,3,16,13,84,33,105,48
0,1.66,3.2,5.0,4,4,2,11,10,122,44,103,43,2,2,6,11,13,84,37,113,51
2,2.3,2.8,3.1,3,4,3,8,10,84,42,95,40,4,3,3,10,10,87,39,103,48
0,1.72,3.0,5.0,3,2,5,10,10,94,41,93,43,1,4,5,13,20,85,41,112,59
1,2.0,2.75,4.0,4,2,4,15,14,106,47,100,45,4,4,2,8,5,95,45,88,39
0,3.2,2.87,2.4,2,2,6,8,15,92,42,98,46,4,1,5,13,13,105,52,106,48
0,2.5,2.87,3.0,2,6,2,12,13,92,42,95,42,6,3,1,17,6,76,41,84,35
1,1.33,4.33,10.0,9,0,1,20,6,137,61,62,24,4,3,3,12,12,102,43,83,32
0,2.6,2.87,2.6,2,3,5,7,12,72,36,89,36,3,3,4,10,13,91,31,64,22
1,2.5,2.75,2.87,3,0,7,7,16,81,30,104,45,4,4,2,8,7,80,33,82,36
0,1.75,3.0,4.75,3,3,4,10,12,93,38,94,36,3,3,4,10,9,99,39,91,44
2,7.0,3.75,1.5,2,6,2,12,13,87,38,92,39,9,0,1,19,6,139,60,62,24
1,1.95,2.8,4.0,5,4,1,15,7,77,39,84,34,5,1,4,12,10,91,41,84,38
1,1.7,3.1,5.0,2,3,5,11,12,86,42,104,49,4,0,6,8,13,81,30,109,46
1,1.72,3.0,4.75,3,4,3,6,5,88,38,91,39,2,3,5,7,12,64,33,87,37
2,2.0,2.8,3.75,1,4,5,13,20,83,39,114,59,2,3,5,9,14,92,45,89,42
1,1.66,3.1,5.5,4,2,4,14,12,84,35,105,46,3,3,4,8,12,85,40,94,38
2,2.37,2.87,3.25,4,3,3,6,6,81,34,83,36,4,4,2,11,10,122,48,102,45
1,2.4,2.87,3.2,5,3,2,12,9,90,40,94,42,3,2,5,11,13,99,50,106,51
2,1.65,3.1,5.25,5,1,4,11,11,86,40,88,40,4,3,3,8,5,94,42,86,39
1,1.75,3.1,4.33,3,3,4,7,11,81,38,93,37,1,4,5,13,20,84,41,106,57
1,1.8,3.0,4.33,2,2,6,9,13,98,48,108,54,3,3,4,13,10,97,46,104,46
0,2.1,2.9,3.4,2,3,5,7,13,68,38,88,41,1,6,3,10,13,81,36,95,43
0,2.1,2.8,3.6,3,4,3,10,7,105,37,90,41,4,2,4,7,9,77,30,94,43
2,2.4,2.75,3.3,5,1,4,14,12,111,47,103,43,5,4,1,15,7,80,40,75,30
0,2.5,2.75,2.9,2,3,5,9,15,84,38,95,42,2,4,4,7,10,95,37,94,35
0,2.4,2.75,3.0,3,0,7,7,16,78,29,124,54,6,3,1,13,6,88,40,92,39
0,1.8,3.1,5.0,5,4,1,13,8,125,51,102,42,5,2,3,14,9,84,37,102,42
1,1.4,4.0,9.0,9,0,1,17,5,140,60,58,21,3,4,3,10,11,89,31,53,19
1,2.15,2.8,3.5,1,6,3,8,11,75,32,89,42,4,1,5,11,12,107,44,105,41
1,2.1,2.8,3.4,3,3,4,14,11,95,47,106,46,6,3,1,11,4,82,40,85,36
1,2.4,2.87,3.25,4,2,4,7,9,77,31,99,48,3,2,5,10,12,96,47,104,53
0,2.62,2.75,2.7,1,4,5,5,12,65,35,87,38,4,1,5,10,12,86,40,85,40
0,1.66,3.3,4.75,5,2,3,10,6,89,40,93,43,2,4,4,11,16,89,44,89,41
1,3.6,3.0,2.0,1,3,6,11,20,85,39,108,53,5,5,0,14,6,128,56,92,33
1,1.5,3.5,6.0,5,2,3,16,11,90,40,105,44,3,1,6,7,14,80,30,111,50
1,1.85,3.1,4.5,2,4,4,8,11,88,32,99,38,4,2,4,9,11,90,42,94,37
2,3.75,3.1,2.05,5,4,1,15,7,91,41,73,28,9,0,1,16,5,140,55,57,26
0,1.75,3.0,4.75,2,4,4,9,13,89,32,66,23,2,5,3,8,7,96,35,91,40
1,1.83,3.25,4.5,2,2,6,7,14,86,38,98,53,5,2,3,18,11,97,46,101,44
1,1.72,3.3,5.0,4,2,4,10,10,84,39,86,42,2,6,2,9,9,80,32,85,39
0,1.66,3.4,5.5,4,5,1,13,8,121,55,94,35,2,4,4,9,12,91,32,97,35
0,2.5,3.0,2.87,4,1,5,10,13,86,38,96,38,5,3,2,11,6,92,40,93,45
0,1.33,4.5,9.5,9,0,1,19,5,144,59,54,24,3,3,4,15,10,98,49,107,45
2,2.6,3.0,2.8,2,6,2,8,6,95,37,91,44,5,4,1,14,9,91,40,78,31
1,2.0,3.0,4.0,6,3,1,11,6,85,40,91,42,4,2,4,7,8,80,36,100,47
2,1.72,3.3,5.0,4,0,6,11,14,105,44,113,44,1,5,4,5,11,64,35,85,37
0,2.8,3.0,2.6,2,4,4,12,17,89,46,91,41,2,4,4,9,13,98,39,67,27
1,1.83,3.0,5.0,2,1,7,5,17,79,30,120,54,1,3,6,12,20,88,40,107,50
1,2.05,2.87,3.6,2,5,3,9,10,91,32,96,32,6,3,1,11,7,89,42,96,42
0,1.61,3.25,5.5,4,2,4,10,10,79,37,87,42,4,2,4,10,10,85,36,92,38
1,1.75,3.0,4.75,2,5,3,9,10,77,30,86,40,2,4,4,12,17,92,47,88,42
0,2.1,3.0,3.75,6,3,1,15,9,88,41,79,32,4,5,1,13,8,119,51,94,34
1,2.0,2.87,3.8,2,5,3,9,9,70,39,89,39,1,6,3,6,8,94,38,91,44
2,1.5,3.4,7.0,2,5,3,10,13,100,46,69,30,3,1,6,7,15,82,35,116,56
0,2.37,2.9,2.9,1,3,6,11,18,96,48,103,53,4,1,5,8,10,81,35,99,46
1,6.0,3.5,1.5,4,0,6,11,15,101,42,108,41,8,1,1,17,4,143,59,53,22
2,2.3,3.1,3.1,4,4,2,8,5,87,37,91,44,3,1,6,8,14,98,41,105,55
2,2.0,3.1,4.0,5,2,3,18,11,110,49,104,45,3,4,3,15,9,93,44,110,44
0,1.85,3.0,4.0,1,5,4,7,13,97,44,73,35,4,0,6,10,15,90,38,114,42
1,1.83,3.1,4.75,3,6,1,13,9,115,49,96,34,1,5,4,7,13,94,44,70,36
1,2.75,2.75,2.6,4,3,3,11,10,88,39,89,41,6,3,1,14,8,84,35,76,24
2,1.4,3.75,8.5,7,1,2,13,5,141,56,53,21,4,3,3,10,9,84,41,87,42
1,1.72,3.2,4.5,4,1,5,9,10,109,42,106,49,3,4,3,10,10,96,35,92,31
2,1.83,3.0,4.33,4,4,2,15,6,95,45,115,46,3,4,3,7,7,92,34,100,45
2,2.25,2.8,3.2,1,6,3,6,8,91,36,93,42,3,1,6,7,14,82,36,112,41
0,1.5,3.4,6.5,5,3,2,9,7,88,38,100,43,1,3,6,11,18,94,45,105,54
1,2.25,2.8,3.2,2,4,4,11,16,91,46,90,45,3,5,2,10,8,74,39,87,38
0,2.1,2.8,3.5,3,1,6,6,15,83,37,119,58,3,5,2,11,8,81,34,81,35
2,2.05,3.0,3.8,3,2,5,9,12,86,41,102,49,4,2,4,16,12,114,48,109,46
2,2.15,2.9,3.8,4,3,3,9,9,74,36,96,48,4,5,1,13,8,112,49,94,35
1,3.0,2.75,2.62,3,5,2,11,8,80,35,78,34,5,1,4,11,9,106,40,104,48
0,1.16,5.5,13.0,6,1,3,13,7,148,65,56,24,0,6,4,4,8,89,35,93,43
2,1.9,2.9,4.0,2,5,3,9,9,72,35,98,46,4,3,3,11,10,96,39,90,40
0,1.9,2.87,4.0,0,5,5,6,14,89,41,72,37,4,4,2,8,7,96,41,94,41
1,1.7,3.2,4.75,4,4,2,9,6,90,35,99,45,3,2,5,7,15,86,36,122,58
2,3.0,2.75,2.45,1,4,5,11,16,91,45,104,51,4,4,2,15,7,102,50,110,44
0,1.75,3.0,4.75,4,1,5,7,12,78,36,113,41,2,4,4,9,15,96,51,94,44
1,2.0,2.8,4.5,3,4,3,11,12,91,36,89,30,3,2,5,9,13,91,42,96,51
0,1.83,3.1,4.75,5,3,2,13,9,81,33,77,25,5,2,3,17,9,117,49,106,44
0,1.57,3.6,6.0,4,5,1,11,8,107,46,89,34,2,4,4,8,10,79,41,94,46
1,2.15,2.8,3.4,4,3,3,12,10,94,38,95,45,3,5,2,10,6,95,44,80,36
1,1.85,2.9,4.2,5,3,2,16,7,99,48,111,45,4,4,2,11,9,88,34,90,31
1,1.95,3.0,4.33,2,2,6,7,14,89,41,92,49,4,2,4,8,10,77,37,105,39
1,2.5,2.7,3.0,0,6,4,5,9,82,33,96,45,4,3,3,8,8,74,33,96,46
0,1.95,2.75,4.2,3,5,2,7,7,96,41,102,44,4,4,2,9,6,90,38,93,40
2,1.45,3.6,6.5,4,3,3,17,12,112,47,119,47,1,3,6,10,16,90,45,104,50
2,3.0,2.7,2.45,3,2,5,7,13,78,36,115,57,4,4,2,13,11,102,37,76,26
0,1.85,3.1,4.75,5,1,4,11,10,106,43,113,54,0,6,4,5,11,94,45,77,37
1,7.5,3.6,1.5,2,5,3,10,15,95,51,96,46,6,2,2,14,7,150,63,54,24
0,2.1,3.0,3.25,4,3,3,12,11,85,35,89,33,4,2,4,16,12,115,50,127,52
1,1.72,3.2,4.5,3,4,3,10,7,101,46,77,36,2,3,5,11,14,102,52,109,53
1,1.33,4.5,9.5,5,2,3,12,7,152,68,58,28,4,3,3,12,11,91,38,98,45
2,1.8,3.0,4.33,2,4,4,6,8,74,36,99,45,3,2,5,7,14,85,41,112,56
1,1.9,3.0,3.8,1,5,4,7,10,79,32,94,45,3,5,2,11,11,92,52,100,50
1,2.15,3.0,3.6,0,6,4,5,11,91,44,89,43,5,3,2,14,8,98,46,107,45
0,2.0,3.0,3.5,4,4,2,9,6,89,39,94,41,3,2,5,9,13,95,45,88,47
1,2.6,2.87,2.87,3,2,5,6,11,73,33,109,42,3,6,1,10,8,113,45,87,33
1,2.4,2.87,3.2,4,2,4,9,10,69,35,89,46,5,2,3,12,10,112,48,109,51
1,1.8,3.2,4.75,5,3,2,16,12,105,39,82,30,3,5,2,7,7,96,40,100,43
2,3.0,3.0,2.4,3,5,2,10,9,110,44,85,31,5,2,3,12,7,146,64,63,29
2,1.9,3.1,3.75,4,2,4,10,10,84,34,97,44,4,2,4,7,10,76,34,108,45
2,2.1,2.87,3.4,2,3,5,9,14,88,45,85,42,1,6,3,9,11,95,48,104,47
0,2.5,2.8,2.8,2,3,5,13,16,107,55,110,54,3,4,3,12,12,87,39,89,33
1,1.9,2.9,4.0,3,4,3,8,10,94,38,97,44,4,3,3,12,8,110,50,74,36
2,1.9,3.1,4.33,3,3,4,15,12,112,47,131,54,4,4,2,9,6,86,37,93,40
1,2.6,2.87,2.62,3,5,2,11,13,86,46,102,56,4,2,4,8,10,72,36,92,48
2,2.1,3.0,3.25,4,2,4,12,15,83,45,112,60,2,5,3,9,8,85,37,90,42
0,1.5,3.75,7.0,4,2,4,11,11,107,45,102,50,2,4,4,8,11,87,46,100,49
0,2.37,3.0,2.8,5,2,3,14,10,105,48,103,44,5,3,2,17,13,106,42,89,32
2,2.37,2.87,2.87,4,2,4,11,9,112,51,84,39,5,2,3,13,9,106,45,104,43
0,1.36,4.0,7.5,5,2,3,13,8,132,61,59,28,3,4,3,7,9,98,39,97,44
0,2.3,2.87,3.0,2,4,4,7,10,90,45,107,55,3,5,2,14,13,88,40,80,31
1,2.5,2.7,2.9,3,4,3,8,6,79,36,89,40,3,4,3,10,10,106,40,80,27
2,1.61,3.2,5.5,5,4,1,12,6,86,38,94,41,2,3,5,13,16,109,55,108,55
1,2.5,3.0,2.62,4,2,4,7,10,75,35,107,47,4,2,4,10,10,114,51,98,45
1,2.25,2.87,3.1,4,4,2,11,12,83,42,103,59,4,2,4,9,8,85,35,96,44
1,1.57,3.4,5.5,3,2,5,7,11,71,38,88,45,3,2,5,11,16,81,43,108,56
0,1.66,3.2,5.0,5,3,2,16,12,110,44,91,33,2,3,5,9,16,89,44,83,42
2,1.9,3.0,3.8,2,5,3,11,10,94,49,113,50,3,3,4,16,14,115,47,134,54
1,2.2,2.87,3.25,3,5,2,15,14,88,40,80,35,4,4,2,10,8,92,40,91,40
1,1.61,3.4,6.0,2,4,4,8,11,98,34,80,31,4,4,2,12,11,92,47,103,60
0,2.25,3.0,3.0,4,2,4,9,9,88,36,100,47,4,3,3,10,7,79,40,88,38
0,2.2,2.87,3.6,5,2,3,12,9,91,39,105,44,4,2,4,9,9,79,45,82,42
0,2.1,2.87,3.4,2,4,4,10,15,87,45,74,35,4,2,4,11,10,116,52,77,36
1,3.0,2.87,2.5,3,3,4,14,14,105,56,123,62,2,5,3,10,9,95,45,103,48
2,2.87,3.0,2.5,3,3,4,16,14,117,49,138,53,4,3,3,15,11,132,63,60,30
0,2.4,2.87,3.2,3,2,5,12,15,80,45,99,56,5,2,3,10,9,76,37,98,46
2,2.2,2.87,3.6,4,2,4,10,12,113,52,95,43,4,4,2,15,14,105,40,96,34
2,1.9,3.0,4.5,2,5,3,9,12,96,38,99,48,2,5,3,8,9,91,45,105,54
1,1.9,3.1,3.8,4,3,3,8,7,75,43,81,42,2,4,4,10,14,110,40,96,48
1,2.25,3.0,3.0,4,2,4,12,11,119,55,77,38,3,2,5,15,15,115,47,135,51
0,2.75,2.8,2.5,3,3,4,7,9,81,34,95,45,3,3,4,10,9,96,35,72,28
1,2.1,3.0,3.25,3,4,3,10,10,90,46,116,57,2,4,4,11,16,86,48,76,35
0,1.95,3.0,3.6,4,3,3,10,7,73,36,89,40,3,4,3,8,8,94,41,87,41
0,2.25,2.87,3.5,5,3,2,10,7,77,36,97,46,5,3,2,11,7,90,37,105,43
2,2.0,3.0,3.5,4,3,3,9,12,82,40,108,63,3,2,5,12,15,85,46,100,55
0,1.53,3.6,6.5,4,4,2,15,14,93,36,111,38,4,3,3,16,12,106,58,116,60
0,1.57,3.6,6.0,4,3,3,15,11,121,59,60,26,3,2,5,8,12,125,53,95,40
2,2.0,3.0,4.0,2,4,4,10,11,89,41,105,49,4,4,2,13,11,90,42,74,30
2,1.66,3.3,4.75,3,4,3,10,7,96,36,69,27,4,2,4,12,12,108,53,80,40
1,1.6,3.4,5.0,3,3,4,9,11,131,57,101,39,4,3,3,11,8,77,36,86,39
1,1.75,3.25,4.33,4,4,2,9,8,86,31,103,42,4,3,3,12,11,98,48,123,58
2,4.2,3.25,1.8,1,4,5,10,18,89,44,85,40,3,4,3,12,12,125,60,67,30
0,2.45,2.87,2.8,3,4,3,15,13,100,57,132,66,5,2,3,10,7,78,44,82,40
1,2.2,3.0,3.4,2,4,4,10,13,107,39,91,44,5,4,1,11,4,74,32,96,41
1,1.61,3.3,5.25,2,2,6,13,17,108,44,134,51,4,2,4,9,14,85,39,110,62
0,2.0,3.0,3.6,4,2,4,15,13,94,48,95,51,3,4,3,6,7,84,36,92,44
1,2.4,2.87,3.2,4,4,2,12,10,94,45,80,30,4,5,1,16,11,112,43,105,35
1,2.4,2.87,3.2,3,4,3,8,8,94,42,91,40,2,3,5,9,11,90,33,108,51
1,2.87,2.87,2.4,3,4,3,6,7,81,35,93,43,3,3,4,10,10,119,54,90,34
0,2.2,2.87,3.25,5,2,3,14,11,109,52,83,39,5,3,2,12,9,93,44,75,29
2,1.95,3.0,4.33,3,5,2,14,11,111,42,102,32,2,3,5,8,10,91,36,113,52
2,1.53,3.4,6.0,3,3,4,9,8,97,36,71,28,3,3,4,13,12,93,42,85,43
2,1.95,3.0,4.33,3,3,4,9,13,98,45,125,54,3,5,2,15,12,99,52,127,58
0,2.3,2.87,3.1,4,3,3,10,9,73,31,88,39,5,3,2,11,9,96,33,96,40
1,2.2,2.87,3.25,4,4,2,11,8,74,31,96,42,3,2,5,15,16,104,46,119,48
2,2.3,2.87,3.0,4,1,5,9,16,80,38,113,60,2,4,4,12,14,108,39,88,43
0,2.1,2.8,3.6,4,4,2,13,11,94,46,76,33,4,3,3,10,8,73,40,85,39
0,1.66,3.25,5.0,4,4,2,11,10,90,32,88,39,4,1,5,9,15,82,40,107,54
2,1.95,3.0,4.0,1,4,5,9,19,84,43,81,38,4,3,3,7,7,89,34,100,42
1,1.75,3.25,4.5,3,2,5,10,11,90,37,123,56,4,3,3,14,13,106,50,88,43
1,2.4,2.8,3.0,4,3,3,9,8,101,45,96,45,3,4,3,14,12,117,45,98,34
0,1.8,3.25,4.33,3,4,3,13,13,106,39,86,43,4,4,2,11,9,75,33,81,39
1,1.8,3.2,4.2,3,2,5,15,16,94,44,116,48,2,3,5,8,14,96,46,127,56
0,5.0,3.4,1.7,3,3,4,13,11,93,39,84,43,4,3,3,15,12,115,58,68,32
1,2.15,2.8,4.0,2,3,5,9,12,120,54,90,36,3,2,5,8,9,96,39,74,29
2,2.4,3.0,3.0,4,4,2,14,10,95,50,125,53,5,3,2,12,8,80,34,94,43
0,2.2,2.87,3.6,4,3,3,9,7,75,38,88,40,4,2,4,12,11,89,36,125,56
0,2.2,2.87,3.0,4,2,4,14,14,108,50,86,43,5,3,2,10,6,94,44,89,44
1,2.0,3.0,3.75,2,2,6,8,13,98,38,80,32,3,4,3,13,13,101,37,82,41
0,2.3,2.87,3.1,4,3,3,7,7,87,36,100,42,4,5,1,11,8,87,28,90,40
0,2.9,2.75,2.5,2,3,5,9,15,99,48,118,49,3,4,3,14,12,121,47,93,32
1,2.0,3.0,3.75,5,3,2,13,8,81,33,95,41,4,5,1,12,8,97,49,83,34
0,2.1,2.9,3.5,3,2,5,8,15,73,35,108,55,1,3,6,7,18,78,36,81,37
0,2.8,2.87,2.5,3,3,4,12,10,91,39,87,45,2,3,5,10,12,127,57,93,35
1,1.33,4.5,9.5,4,4,2,15,10,114,58,68,31,4,3,3,13,11,96,47,121,52
1,2.37,3.0,3.1,4,5,1,12,9,71,32,81,37,3,2,5,15,17,94,43,119,49
1,1.66,3.25,5.0,3,4,3,7,6,82,36,80,32,1,4,5,7,16,75,37,79,34
0,1.44,3.75,7.0,5,4,1,15,8,112,56,70,32,4,4,2,8,6,100,45,92,42
1,1.72,3.4,4.33,3,4,3,11,9,99,40,92,31,3,3,4,12,14,102,42,87,40
1,1.5,3.5,6.5,2,4,4,10,10,127,53,80,28,3,2,5,7,14,71,32,100,52
1,2.25,2.87,3.3,3,6,1,10,8,86,26,88,40,2,2,6,9,13,100,39,77,32
1,2.05,2.87,3.75,1,4,5,7,17,78,35,88,35,3,4,3,12,9,93,41,90,43
1,1.72,3.4,4.33,4,2,4,12,11,85,32,127,54,2,4,4,9,13,93,41,113,45
1,2.3,2.8,3.2,3,5,2,7,6,95,40,95,40,6,2,2,14,7,78,33,99,43
0,2.3,2.8,3.2,4,3,3,13,11,91,47,131,58,5,4,1,13,9,77,33,80,36
0,1.9,2.9,4.2,3,3,4,13,15,96,35,77,39,3,4,3,5,7,88,36,92,33
0,3.25,3.1,2.2,3,5,2,10,10,103,51,86,36,5,4,1,14,7,107,51,67,30
2,2.25,3.0,3.3,3,1,6,13,16,97,45,103,44,4,4,2,10,5,87,38,81,31
2,1.72,3.1,5.0,2,1,7,10,16,93,40,80,35,1,4,5,6,16,76,33,88,35
0,2.25,2.87,3.3,2,5,3,4,7,98,36,99,35,3,1,6,12,16,95,43,89,34
1,1.4,3.75,8.0,5,5,0,14,6,108,49,62,26,3,3,4,11,14,101,45,97,48
2,2.4,2.87,2.9,2,3,5,9,17,95,42,111,48,4,4,2,10,8,109,44,96,41
0,2.0,2.9,4.2,4,5,1,12,9,87,39,89,44,3,6,1,9,8,99,48,92,40
2,2.15,2.87,3.75,6,2,2,15,8,82,35,106,42,5,1,4,15,10,93,37,121,49
1,2.05,2.87,3.7,2,2,6,7,16,69,32,102,47,3,4,3,12,11,85,46,132,59
0,2.5,2.87,2.8,3,4,3,11,7,85,36,91,46,3,6,1,11,8,87,28,88,41
1,2.15,2.87,3.75,5,4,1,11,3,88,37,88,34,3,4,3,10,8,105,48,88,32
1,1.72,3.3,5.0,3,3,4,11,10,128,49,82,31,3,3,4,14,16,105,39,87,39
1,1.9,2.87,4.2,3,6,1,8,7,93,48,92,41,3,2,5,10,15,84,40,93,43
0,1.85,3.1,4.2,2,3,5,9,14,88,39,102,52,2,3,5,7,14,90,34,110,47
1,1.9,2.9,4.2,2,4,4,7,8,101,41,84,30,5,2,3,15,11,84,39,103,42
1,2.25,2.75,3.25,2,3,5,6,15,77,34,91,36,3,6,1,9,9,77,33,92,48
0,2.7,2.75,2.9,5,1,4,14,9,90,36,114,50,5,5,0,15,7,111,55,58,25
0,2.3,2.87,3.1,5,3,2,11,7,111,48,99,41,5,4,1,11,3,87,35,85,30
1,2.15,2.9,3.5,3,4,3,12,11,84,46,135,61,2,6,2,4,6,96,35,98,35
1,1.8,3.1,4.5,3,3,4,15,17,103,39,86,39,2,5,3,8,7,98,37,92,41
2,2.7,2.75,2.9,3,7,0,11,6,85,28,101,44,4,3,3,15,11,128,52,83,31
1,2.3,2.87,3.4,3,1,6,11,15,98,44,81,30,2,1,7,10,16,93,39,79,36
2,1.3,4.2,11.0,5,5,0,11,2,97,35,91,31,2,3,5,8,15,93,36,110,45
1,1.85,3.1,4.2,2,1,7,10,16,96,39,83,38,4,3,3,13,10,81,44,131,60
1,2.37,2.87,3.1,2,6,2,5,8,91,33,93,32,4,5,1,7,5,94,52,92,40
1,2.0,3.1,3.6,4,6,0,14,7,123,59,62,26,3,3,4,9,8,108,48,83,30
1,1.33,4.2,9.5,5,2,3,17,12,121,44,84,32,3,3,4,9,12,78,36,96,39
1,2.75,2.75,2.75,2,6,2,8,12,82,38,98,53,4,2,4,12,10,93,35,119,52
1,2.15,2.87,3.4,3,3,4,14,17,103,39,82,38,3,6,1,12,8,81,26,98,40
0,2.75,3.0,2.45,2,2,6,9,16,87,41,96,45,4,4,2,8,6,111,47,104,42
1,2.1,3.0,3.3,2,5,3,8,7,98,38,102,45,4,1,5,12,13,93,44,77,28
2,1.65,3.4,4.75,4,2,4,14,13,82,38,109,49,2,4,4,10,13,92,42,94,49
1,2.1,3.0,3.4,4,4,2,7,6,87,47,90,40,3,1,6,11,15,105,44,78,35
0,2.87,3.1,2.3,3,4,3,11,11,89,43,97,50,4,5,1,9,2,101,32,90,30
0,1.66,3.4,5.5,3,2,5,7,9,100,46,89,35,2,6,2,7,11,84,37,97,50
1,2.6,2.87,2.7,2,6,2,11,10,87,27,109,43,5,5,0,14,4,125,59,56,23
1,2.3,3.0,3.0,3,2,5,8,12,82,38,115,48,4,2,4,13,15,117,41,81,34
0,2.87,2.9,2.4,3,2,5,8,14,91,34,113,44,3,2,5,11,14,83,38,108,49
1,1.8,3.25,4.2,4,2,4,12,9,92,34,119,50,1,3,6,8,18,86,40,98,46
1,1.72,3.1,5.0,4,5,1,10,6,103,43,111,44,3,6,1,7,6,89,34,84,26
0,2.3,3.0,3.0,3,3,4,12,12,80,42,131,60,3,5,2,8,5,101,40,105,39
2,3.25,3.0,2.3,3,1,6,10,14,95,40,78,32,6,2,2,19,10,141,52,89,33
0,3.1,3.2,2.15,2,1,7,8,17,106,45,82,36,5,5,0,14,6,106,46,111,45
2,2.45,3.0,2.7,3,5,2,8,10,89,38,90,31,5,2,3,14,8,96,39,120,51
1,1.36,4.33,7.5,4,5,1,11,4,130,60,57,26,2,3,5,6,13,95,33,96,40
1,1.36,4.33,7.0,7,2,1,21,10,130,50,95,36,2,4,4,11,13,78,40,128,59
1,1.8,3.25,4.2,3,5,2,12,10,93,30,116,45,4,1,5,12,13,84,38,111,45
0,1.95,3.0,3.8,2,6,2,7,11,86,40,98,48,3,4,3,11,11,89,42,103,51
1,1.85,3.2,4.0,4,2,4,14,18,105,38,84,35,3,1,6,10,13,97,42,77,31
1,2.62,3.0,2.75,3,2,5,11,14,79,37,104,47,4,5,1,10,3,105,34,98,32
1,7.5,4.0,1.45,1,3,6,9,16,94,45,99,47,2,3,5,6,9,104,46,75,34
2,2.3,3.0,3.1,3,5,2,9,6,93,38,106,40,4,4,2,8,7,86,43,95,45
1,1.95,3.1,4.33,3,0,7,6,17,117,36,126,49,3,4,3,10,11,93,33,106,35
